personId,professionId
nm0871252,0
nm0001695,0
nm0000581,0
nm0650581,0
nm0953123,0
nm0002728,0
nm3160078,0
nm0015611,0
nm0001053,0
nm0001054,0
nm0565092,0
nm0607865,0
nm0436164,0
nm1212331,0
nm1218281,0
nm0571344,0
nm1273099,0
nm0228492,0
nm8748334,0
nm3360218,0
nm4401003,0
nm0309693,0
nm1725469,0
nm0358960,0
nm10663088,0
nm0108595,0
nm0165412,0
nm0122446,0
nm0889024,0
nm0525793,0
nm0167241,0
nm1064118,0
nm0350823,0
nm0945522,0
nm0654868,0
nm0633792,0
nm0461425,0
nm1706767,0
nm1010540,0
nm0067789,0
nm2110175,0
nm4880670,0
nm0796117,0
nm0000436,0
nm0255278,0
nm0001338,0
nm0406836,0
nm0000636,0
nm0000614,0
nm0001817,0
nm0001532,0
nm0861636,0
nm0835732,0
nm0211823,0
nm0330379,0
nm0090151,0
nm0583675,0
nm0557956,0
nm0000118,0
nm0484111,0
nm0132168,0
nm0672459,0
nm0000368,0
nm0000341,0
nm0462895,0
nm0000024,0
nm0000186,0
nm0212246,0
nm0075015,0
nm0872375,0
nm0598744,0
nm0001707,0
nm0001037,0
nm0000092,0
nm0001385,0
nm0000416,0
nm0001402,0
nm0001589,0
nm0540627,0
nm0619330,0
nm0037539,0
nm0006498,0
nm0001801,0
nm0000036,0
nm0369841,0
nm0593477,0
nm0115669,0
nm0223964,0
nm0002231,0
nm0217258,0
nm0001837,0
nm0629272,0
nm0893659,0
nm0254645,0
nm0744429,0
nm0064181,0
nm0938684,0
nm1802857,0
nm1347153,0
nm5058839,0
nm0232433,0
nm1954240,0
nm0770938,0
nm0460795,0
nm2919995,0
nm0688132,0
nm0352778,0
nm0085400,0
nm1411676,0
nm0498834,0
nm2155757,0
nm2588606,0
nm0725983,0
nm1185849,0
nm0604948,0
nm0003506,0
nm0125336,0
nm3890871,0
nm0445669,0
nm0792845,0
nm0437969,0
nm0880521,0
nm0000005,0
nm0389580,0
nm0238898,0
nm0365661,0
nm0531878,0
nm0266684,0
nm0001140,0
nm0214303,0
nm0083348,0
nm0564827,0
nm0400954,0
nm0286715,0
nm0007831,0
nm3543826,0
nm0001060,0
nm3360706,0
nm0004306,0
nm0565068,0
nm0490147,0
nm0023832,0
nm0027572,0
nm0959003,0
nm2450453,0
nm0555404,0
nm1167933,0
nm2265326,0
nm1238855,0
nm0000264,0
nm0335788,0
nm0425913,0
nm0825705,0
nm1732981,0
nm0000345,0
nm0191717,0
nm0533045,0
nm0147070,0
nm0090213,0
nm0807667,0
nm0685904,0
nm0809548,0
nm0411790,0
nm0439850,0
nm0728307,0
nm0011343,0
nm0000160,0
nm0776114,0
nm0353187,0
nm0859597,0
nm0327944,0
nm0037247,0
nm0903125,0
nm0000267,0
nm0403346,0
nm0512231,0
nm0189496,0
nm0118227,0
nm0287931,0
nm0175333,0
nm0896542,0
nm0481618,0
nm0851537,0
nm0861703,0
nm0161200,0
nm1978402,0
nm0600668,0
nm1258797,0
nm1941029,0
nm0918083,0
nm2933542,0
nm0291082,0
nm0338169,0
nm0739661,0
nm0859471,0
nm0108703,0
nm1049433,0
nm1480980,0
nm0001294,0
nm0353091,0
nm0006487,0
nm0174840,0
nm0313623,0
nm0552731,0
nm0483766,0
nm0141734,0
nm0678014,0
nm0059431,0
nm0353673,0
nm0101801,0
nm0473228,0
nm0856842,0
nm0001243,0
nm0087861,0
nm0000513,0
nm0001780,0
nm0000191,0
nm0920543,0
nm0388076,0
nm0099541,0
nm0286025,0
nm0691555,0
nm0803705,0
nm0862026,0
nm0077086,0
nm0001415,0
nm0775977,0
nm0425711,0
nm0802563,0
nm0669311,0
nm0004951,0
nm0652663,0
nm0684342,0
nm0135296,0
nm1486235,0
nm1271884,0
nm0000365,0
nm0229943,0
nm1195302,0
nm0000500,0
nm0471811,0
nm0213948,0
nm0000076,0
nm0610115,0
nm0000696,0
nm0001661,0
nm0317279,0
nm0262595,0
nm0770650,0
nm0067103,0
nm0000032,0
nm0361823,0
nm0908753,0
nm0876562,0
nm0000683,0
nm1323286,0
nm1646563,0
nm0001940,0
nm0331956,0
nm0386472,0
nm0000681,0
nm1040556,0
nm0688361,0
nm0000297,0
nm0946734,0
nm0460141,0
nm0746830,0
nm1104057,0
nm0272401,0
nm0213450,0
nm0761498,0
nm0204030,0
nm2441763,0
nm0405190,0
nm0468003,0
nm0829054,0
nm0051509,0
nm0402032,0
nm0254178,0
nm0602941,0
nm0000230,0
nm0949350,0
nm0248600,0
nm0002120,0
nm2124742,0
nm0793881,0
nm0426440,0
nm0002075,0
nm0154665,0
nm0622288,0
nm0007646,0
nm1127221,0
nm0662748,0
nm0606211,0
nm0690597,0
nm0758357,0
nm0001047,0
nm0913346,0
nm0307311,0
nm0714793,0
nm3057402,0
nm1010405,0
nm3164738,0
nm0668914,0
nm0682757,0
nm0237543,0
nm0000195,0
nm0254402,0
nm0864997,0
nm0000601,0
nm0748035,0
nm0907869,0
nm0001295,0
nm0086658,0
nm0398343,0
nm0918334,0
nm0166256,0
nm0615780,0
nm0002353,35
nm0000065,35
nm0002354,35
nm0006132,35
nm0001553,35
nm0001877,35
nm1421814,35
nm6353027,35
nm0204485,35
nm0001897,35
nm0003607,35
nm0006075,35
nm0006316,35
nm0006290,35
nm0259689,35
nm0386749,35
nm0374189,35
nm0006050,35
nm0338513,35
nm0006293,35
nm0004384,35
nm0844262,35
nm2197915,35
nm0002136,35
nm0653211,35
nm0178874,35
nm0785385,35
nm0000077,35
nm8885840,35
nm0432382,35
nm0202704,35
nm0000035,35
nm0006041,35
nm0137793,35
nm0253844,35
nm0787323,35
nm1848588,35
nm2976492,35
nm0032696,35
nm0315974,35
nm3760517,35
nm0004626,35
nm0596240,35
nm0006086,35
nm0006145,35
nm1098869,35
nm0001189,35
nm0540338,35
nm0000017,35
nm0543739,35
nm6328031,35
nm8661566,35
nm0109726,35
nm0250813,35
nm0005271,35
nm0000384,35
nm0768817,35
nm3156436,35
nm1055564,35
nm0536708,35
nm0523415,35
nm0251416,35
nm0006106,35
nm0773685,35
nm0000930,35
nm0173679,35
nm0006085,35
nm0027173,35
nm0000067,35
nm0006037,35
nm0006104,35
nm0003574,35
nm0923118,35
nm0622782,35
nm0000358,35
nm0766496,35
nm0614373,35
nm0788170,35
nm0593970,35
nm0951598,35
nm0714377,35
nm0006142,35
nm3929283,35
nm1224245,35
nm0773138,35
nm0005403,35
nm0006128,35
nm0000070,35
nm0000055,35
nm0989434,35
nm0001980,35
nm0005952,35
nm0756907,35
nm0006323,35
nm0006133,35
nm0000025,35
nm0006215,35
nm0185088,35
nm3816287,35
nm0902129,35
nm0000988,35
nm0006087,35
nm0006331,35
nm0001065,35
nm0432725,35
nm0675356,35
nm1193626,35
nm0763395,35
nm0423280,35
nm0719673,35
nm0174840,35
nm0002303,35
nm0002185,35
nm0635059,35
nm0077086,35
nm0345991,35
nm0340003,35
nm0006217,35
nm0111649,35
nm0000016,35
nm0006035,35
nm0002091,35
nm1244349,35
nm0400542,35
nm0006015,35
nm0295947,35
nm0434222,35
nm0492747,35
nm0828630,35
nm0006277,35
nm0006070,35
nm0121431,35
nm0000290,35
nm0002353,33
nm0000065,33
nm0002354,33
nm0006132,33
nm0001553,33
nm0001877,33
nm6353027,33
nm0204485,33
nm0001897,33
nm0003607,33
nm0000164,33
nm0006075,33
nm0006316,33
nm0006290,33
nm0005897,33
nm0386749,33
nm0887227,33
nm0370593,33
nm0006050,33
nm0006293,33
nm0004384,33
nm0844262,33
nm2197915,33
nm0002136,33
nm0653211,33
nm0178874,33
nm0785385,33
nm0000077,33
nm8885840,33
nm0432382,33
nm0000035,33
nm0344963,33
nm0006041,33
nm0137793,33
nm0253844,33
nm1848588,33
nm0315974,33
nm3760517,33
nm0430785,33
nm0596240,33
nm0006086,33
nm0006145,33
nm1098869,33
nm0001189,33
nm0945897,33
nm0473588,33
nm0592135,33
nm0543739,33
nm0109726,33
nm0250813,33
nm0000384,33
nm3156436,33
nm1055564,33
nm0536708,33
nm0523415,33
nm0251416,33
nm0006106,33
nm0862961,33
nm0000930,33
nm0000067,33
nm0006037,33
nm0006104,33
nm0003574,33
nm2111404,33
nm0923118,33
nm0622782,33
nm0339351,33
nm0766496,33
nm0614373,33
nm0006249,33
nm0788170,33
nm0951598,33
nm0714377,33
nm0006142,33
nm3929283,33
nm1224245,33
nm0773138,33
nm0006128,33
nm0000070,33
nm0000055,33
nm0989434,33
nm0001980,33
nm0136260,33
nm0005952,33
nm0756907,33
nm0006323,33
nm0006133,33
nm0000025,33
nm0000118,33
nm0006215,33
nm0796062,33
nm0415663,33
nm3816287,33
nm0902129,33
nm0006087,33
nm0921305,33
nm0006331,33
nm0432725,33
nm0675356,33
nm1193626,33
nm0763395,33
nm0423280,33
nm0719673,33
nm0002303,33
nm0002185,33
nm0635059,33
nm0345991,33
nm2148374,33
nm0340003,33
nm0176036,33
nm0006217,33
nm1813015,33
nm0111649,33
nm0000016,33
nm0006035,33
nm1125169,33
nm1244349,33
nm0400542,33
nm0006015,33
nm0295947,33
nm0434222,33
nm0492747,33
nm0828630,33
nm0247762,33
nm0006277,33
nm0006070,33
nm0121431,33
nm0000290,33
nm0005683,1
nm0932336,1
nm0442100,1
nm0782900,1
nm0149556,1
nm0002892,1
nm3591972,1
nm0449984,1
nm0691084,1
nm0000841,1
nm0005686,1
nm0004229,1
nm0590799,1
nm0451787,1
nm0156816,1
nm0852405,1
nm0005897,1
nm0645777,1
nm0887227,1
nm0620014,1
nm0443411,1
nm0005678,1
nm0468710,1
nm0005852,1
nm0005875,1
nm0005636,1
nm0689661,1
nm0005906,1
nm0005806,1
nm0122079,1
nm0393240,1
nm0005721,1
nm0001799,1
nm0005911,1
nm0005633,1
nm0005816,1
nm0742276,1
nm0835365,1
nm0724744,1
nm0005870,1
nm0091686,1
nm0734870,1
nm0005801,1
nm0002336,1
nm0508732,1
nm1401820,1
nm0260389,1
nm0435534,1
nm0005734,1
nm1146016,1
nm0005883,1
nm0216632,1
nm0005737,1
nm0005849,1
nm0005910,1
nm0005766,1
nm0005904,1
nm0005768,1
nm0005922,1
nm0002875,1
nm3017782,1
nm0005892,1
nm0485702,1
nm0005696,1
nm0594335,1
nm0362165,1
nm0593970,1
nm0004486,1
nm2122662,1
nm1086687,1
nm0005789,1
nm0281808,1
nm0005792,1
nm0005762,1
nm0599983,1
nm0005701,1
nm0005901,1
nm0357310,1
nm0040916,1
nm0005714,1
nm0005726,1
nm0152469,1
nm0066055,1
nm0229809,1
nm0539342,1
nm0002166,1
nm0504380,1
nm0396327,1
nm0005815,1
nm1023204,1
nm0794174,1
nm0907900,1
nm0006509,1
nm0161200,1
nm0169299,1
nm0005761,1
nm0084695,1
nm0827869,1
nm0005845,1
nm0005909,1
nm0005705,1
nm0199679,1
nm0005684,1
nm0044545,1
nm2756662,1
nm0185583,1
nm0002120,1
nm0309800,1
nm0001030,1
nm0007037,1
nm0524796,1
nm1285750,1
nm0510936,1
nm0005871,1
nm0005683,15
nm0932336,15
nm0442100,15
nm0004744,15
nm0782900,15
nm0002892,15
nm5701899,15
nm0691084,15
nm0005686,15
nm0004229,15
nm0451787,15
nm0852405,15
nm0005897,15
nm0645777,15
nm0887227,15
nm0620014,15
nm0005678,15
nm0468710,15
nm0005852,15
nm0005875,15
nm0005636,15
nm0689661,15
nm0005906,15
nm0005806,15
nm0005721,15
nm0001799,15
nm0005911,15
nm0005633,15
nm0005816,15
nm0835365,15
nm0724744,15
nm0091686,15
nm0002005,15
nm0734870,15
nm0005801,15
nm0002336,15
nm0508732,15
nm1208167,15
nm1401820,15
nm0260389,15
nm0435534,15
nm0258390,15
nm0005734,15
nm1146016,15
nm0005883,15
nm0216632,15
nm0005737,15
nm0005849,15
nm0005910,15
nm0005766,15
nm0005904,15
nm0005768,15
nm0005922,15
nm0002875,15
nm0005892,15
nm0485702,15
nm0005696,15
nm0594335,15
nm0362165,15
nm0593970,15
nm1086687,15
nm0005789,15
nm0005792,15
nm0005762,15
nm0599983,15
nm0005701,15
nm0005901,15
nm0040916,15
nm0005714,15
nm0005726,15
nm0152469,15
nm0229809,15
nm0002166,15
nm0396327,15
nm2265326,15
nm1023204,15
nm0794174,15
nm1147210,15
nm0907900,15
nm0169299,15
nm0005761,15
nm0084695,15
nm0827869,15
nm0005845,15
nm0005909,15
nm0005705,15
nm0199679,15
nm0005684,15
nm1040556,15
nm0044545,15
nm2756662,15
nm0185583,15
nm2124742,15
nm0309800,15
nm0007037,15
nm0524796,15
nm0510936,15
nm0005871,15
nm0005683,22
nm0748665,22
nm0004170,22
nm0650038,22
nm8662749,22
nm0068501,22
nm0908919,22
nm0321294,22
nm0769249,22
nm0342090,22
nm0858799,22
nm0005494,22
nm0744839,22
nm0000402,22
nm0102824,22
nm0005428,22
nm0105346,22
nm0274754,22
nm0848217,22
nm0004229,22
nm0001825,22
nm0465745,22
nm0840699,22
nm0000497,22
nm0000150,22
nm0134635,22
nm0005678,22
nm0001647,22
nm0071452,22
nm0786707,22
nm0847223,22
nm2615685,22
nm0825010,22
nm0568120,22
nm0340522,22
nm0575293,22
nm0731271,22
nm0941314,22
nm1457753,22
nm1552771,22
nm0380282,22
nm0639321,22
nm0795953,22
nm0140826,22
nm0139714,22
nm0188357,22
nm0689661,22
nm0305087,22
nm0074788,22
nm0634159,22
nm0188053,22
nm0753083,22
nm0480440,22
nm0007156,22
nm0550881,22
nm0787323,22
nm0537004,22
nm0951763,22
nm0005036,22
nm0402805,22
nm0123785,22
nm2264184,22
nm0606640,22
nm4752699,22
nm0277730,22
nm1047603,22
nm8823532,22
nm1038805,22
nm3356206,22
nm2929057,22
nm0456158,22
nm0881279,22
nm2937122,22
nm0026565,22
nm0767894,22
nm0724744,22
nm0000034,22
nm0927270,22
nm0865189,22
nm0865297,22
nm0546140,22
nm0394967,22
nm0000741,22
nm0710020,22
nm0000388,22
nm0005801,22
nm5623883,22
nm0325989,22
nm2375857,22
nm1733243,22
nm2799219,22
nm7621667,22
nm6328029,22
nm0442109,22
nm0586568,22
nm0301274,22
nm1578335,22
nm1098479,22
nm4034068,22
nm0566919,22
nm0005222,22
nm0050332,22
nm0423134,22
nm0677037,22
nm0729304,22
nm0117779,22
nm0001067,22
nm0588033,22
nm0048798,22
nm0653942,22
nm0497369,22
nm0000037,22
nm0002045,22
nm0178785,22
nm0725220,22
nm0953790,22
nm0128906,22
nm0443599,22
nm0001547,22
nm0006452,22
nm0575804,22
nm0818545,22
nm0002154,22
nm0459030,22
nm0005892,22
nm0001164,22
nm0911486,22
nm0868872,22
nm0218760,22
nm1566098,22
nm0621586,22
nm0721675,22
nm0526917,22
nm0783280,22
nm0275264,22
nm0432622,22
nm1724319,22
nm0921853,22
nm0776914,22
nm0002030,22
nm0593565,22
nm0087533,22
nm0005792,22
nm0002141,22
nm0748784,22
nm0270559,22
nm0571344,22
nm1273099,22
nm0228492,22
nm2443562,22
nm0661406,22
nm0515201,22
nm0350823,22
nm0654868,22
nm0863374,22
nm0365208,22
nm0568223,22
nm0005086,22
nm0586969,22
nm0622296,22
nm0797889,22
nm0406836,22
nm0000636,22
nm0361683,22
nm0861636,22
nm0211823,22
nm0287759,22
nm0877274,22
nm0462895,22
nm0208381,22
nm0286926,22
nm0925214,22
nm0263172,22
nm0001473,22
nm0271026,22
nm0254645,22
nm0938684,22
nm0000474,22
nm0000630,22
nm1802857,22
nm1421308,22
nm0232433,22
nm0215455,22
nm1250070,22
nm0931324,22
nm0725983,22
nm0247787,22
nm0271479,22
nm1256532,22
nm1858656,22
nm0326418,22
nm0000707,22
nm0005197,22
nm0083348,22
nm0400954,22
nm3543826,22
nm0055431,22
nm0204987,22
nm2221807,22
nm0490147,22
nm0593294,22
nm0900840,22
nm0194446,22
nm0354913,22
nm0798899,22
nm0682066,22
nm0807667,22
nm0934902,22
nm0411790,22
nm1147210,22
nm0432625,22
nm0859597,22
nm0512231,22
nm0189496,22
nm0175333,22
nm0851537,22
nm0918083,22
nm0338169,22
nm0739661,22
nm0859471,22
nm0466099,22
nm0188949,22
nm0313623,22
nm0552731,22
nm0898634,22
nm0483766,22
nm0353673,22
nm0001884,22
nm0286025,22
nm1271884,22
nm0229943,22
nm0199679,22
nm0005573,22
nm0405190,22
nm0175722,22
nm0185583,22
nm0846480,22
nm0622288,22
nm0007646,22
nm0754272,22
nm0758357,22
nm3057402,22
nm0001421,22
nm0016603,22
nm0326364,22
nm0001295,22
nm0293455,22
nm0166256,22
nm0615780,22
nm0000473,30
nm0328751,30
nm0000235,30
nm0858799,30
nm7934649,30
nm8135195,30
nm0433392,30
nm0000705,30
nm0000398,30
nm0000402,30
nm0005251,30
nm0001221,30
nm0000966,30
nm0000971,30
nm0001656,30
nm0000149,30
nm0501435,30
nm0000157,30
nm0412615,30
nm0001372,30
nm0153738,30
nm0687189,30
nm0383708,30
nm0004266,30
nm1567113,30
nm3237775,30
nm0875477,30
nm0793616,30
nm0000350,30
nm0000497,30
nm0000670,30
nm0000006,30
nm0288976,30
nm0794186,30
nm0945312,30
nm0794002,30
nm0001012,30
nm2552034,30
nm0001567,30
nm0001463,30
nm0587256,30
nm0000155,30
nm0494504,30
nm1109153,30
nm0000244,30
nm0001021,30
nm0000204,30
nm0156039,30
nm5681967,30
nm0002104,30
nm0000038,30
nm0728812,30
nm1856097,30
nm10113618,30
nm0041066,30
nm0199774,30
nm0424060,30
nm0000521,30
nm0001167,30
nm0000261,30
nm0000931,30
nm0001343,30
nm0434593,30
nm2264184,30
nm9862859,30
nm10201625,30
nm1701024,30
nm5939164,30
nm0175814,30
nm4759838,30
nm2976492,30
nm2794962,30
nm0354916,30
nm0005513,30
nm0913488,30
nm0792049,30
nm0841797,30
nm0647970,30
nm1587175,30
nm0004626,30
nm1367246,30
nm0311476,30
nm0000017,30
nm0006471,30
nm0592500,30
nm0473588,30
nm5623883,30
nm0325989,30
nm0000995,30
nm0000124,30
nm2799219,30
nm0760778,30
nm7621667,30
nm0000701,30
nm1208167,30
nm0491259,30
nm5038871,30
nm0410942,30
nm0849100,30
nm0000349,30
nm0829681,30
nm0368689,30
nm4299147,30
nm0044073,30
nm0246386,30
nm0000906,30
nm0000301,30
nm0851582,30
nm0186677,30
nm0652226,30
nm0701012,30
nm0047800,30
nm0048798,30
nm0614677,30
nm0001666,30
nm0353405,30
nm0001693,30
nm0484829,30
nm0001571,30
nm0000895,30
nm0136794,30
nm0022821,30
nm0147599,30
nm0001766,30
nm0000511,30
nm0000201,30
nm0001512,30
nm0173827,30
nm0001547,30
nm0927145,30
nm0484737,30
nm0001527,30
nm0375609,30
nm0680539,30
nm1419440,30
nm0317725,30
nm0893941,30
nm0622838,30
nm0047962,30
nm0000054,30
nm0000435,30
nm0001122,30
nm0875362,30
nm0052334,30
nm0222447,30
nm0487884,30
nm0477810,30
nm0406157,30
nm0607185,30
nm0004802,30
nm0266029,30
nm0303922,30
nm0429069,30
nm0000046,30
nm0641966,30
nm0817929,30
nm0001479,30
nm0000012,30
nm0000879,30
nm0002141,30
nm0897845,30
nm3587952,30
nm0079065,30
nm0477553,30
nm0607865,30
nm3918035,30
nm1469236,30
nm0931404,30
nm0383261,30
nm0361697,30
nm0863374,30
nm3053338,30
nm0001057,30
nm0000107,30
nm0000889,30
nm0233145,30
nm0000368,30
nm0000843,30
nm0001732,30
nm0000232,30
nm0781245,30
nm0415412,30
nm0001159,30
nm0570230,30
nm0472756,30
nm0001473,30
nm0461136,30
nm1046097,30
nm1421308,30
nm0000702,30
nm0683253,30
nm5058839,30
nm1954240,30
nm0688132,30
nm1411676,30
nm1312575,30
nm0867768,30
nm1495520,30
nm0001485,30
nm0942863,30
nm0000761,30
nm0880521,30
nm0472234,30
nm0000021,30
nm0000752,30
nm0365661,30
nm0000707,30
nm0000098,30
nm0007831,30
nm0205626,30
nm1297015,30
nm0818055,30
nm0397171,30
nm0502425,30
nm0000234,30
nm2368789,30
nm0306088,30
nm0555404,30
nm0897640,30
nm0002034,30
nm0000531,30
nm0354913,30
nm0316701,30
nm0533045,30
nm0383022,30
nm0757076,30
nm0001055,30
nm0865949,30
nm0903125,30
nm0000267,30
nm0662223,30
nm0000795,30
nm0000023,30
nm1195119,30
nm0600668,30
nm1258797,30
nm6748436,30
nm0488953,30
nm0187724,30
nm0885098,30
nm0001550,30
nm0005476,30
nm0001943,30
nm0000304,30
nm0000194,30
nm0862026,30
nm0349023,30
nm0645683,30
nm0000365,30
nm1195302,30
nm0471811,30
nm0561158,30
nm0950391,30
nm0361823,30
nm0308882,30
nm1813015,30
nm0001416,30
nm0001315,30
nm0914612,30
nm0177707,30
nm0001735,30
nm0248600,30
nm0000260,30
nm2105255,30
nm0449197,30
nm3115704,30
nm0000510,30
nm0000456,30
nm0001521,30
nm0488306,30
nm0527322,27
nm0596520,27
nm0650038,27
nm0651614,27
nm0761744,27
nm0564768,27
nm0476030,27
nm0882588,27
nm0102508,27
nm0117290,27
nm0883603,27
nm0361701,27
nm1133525,27
nm0041447,27
nm0041066,27
nm1038805,27
nm0004423,27
nm0106835,27
nm0442337,27
nm0725220,27
nm0384294,27
nm0910237,27
nm0526917,27
nm0953123,27
nm0270559,27
nm0412588,27
nm0568223,27
nm0622296,27
nm0915226,27
nm0208381,27
nm0441097,27
nm0055431,27
nm0306088,27
nm0252321,27
nm0457715,27
nm0908323,27
nm0876562,27
nm0005573,27
nm0057655,27
nm0744384,27
nm0177707,27
nm0616026,27
nm0678911,27
nm0742341,27
nm0527322,2
nm0651614,2
nm0068501,2
nm0001466,2
nm13222819,2
nm0823330,2
nm0476030,2
nm0526199,2
nm0102508,2
nm0117290,2
nm0462030,2
nm0883603,2
nm0000041,2
nm0006872,2
nm0484123,2
nm0568120,2
nm0188357,2
nm0074788,2
nm8243301,2
nm0199774,2
nm0767894,2
nm6328029,2
nm0442337,2
nm0169260,2
nm2540053,2
nm0080930,2
nm0005849,2
nm0443599,2
nm0073053,2
nm0574625,2
nm0290581,2
nm0868872,2
nm0776914,2
nm0002030,2
nm0087533,2
nm0568223,2
nm0915226,2
nm0762674,2
nm0066055,2
nm0559452,2
nm0217258,2
nm0070822,2
nm0192984,2
nm0441097,2
nm0337676,2
nm0900840,2
nm1238855,2
nm0021948,2
nm0403346,2
nm0287931,2
nm0715346,2
nm0252345,2
nm0252321,2
nm0906307,2
nm0457715,2
nm0322204,2
nm0529543,2
nm0213948,2
nm0398167,2
nm0690597,2
nm0678911,2
nm0520749,2
nm0236405,2
nm0005871,2
nm0596520,8
nm0077720,8
nm0746273,21
nm0768324,21
nm0089658,21
nm1490949,21
nm0926824,21
nm0454752,21
nm10113618,21
nm0753083,21
nm0480440,21
nm0997224,21
nm0073875,21
nm0927270,21
nm0865297,21
nm0922279,21
nm3032965,21
nm0106840,21
nm0680635,21
nm0594271,21
nm0640345,21
nm0121724,21
nm0303922,21
nm0079065,21
nm1103781,21
nm1329482,21
nm0005219,21
nm2443562,21
nm3053338,21
nm0365208,21
nm0005086,21
nm0361683,21
nm0287759,21
nm0271479,21
nm0467255,21
nm0502425,21
nm0424663,21
nm2262509,21
nm0110357,21
nm0353187,21
nm0347384,21
nm0742347,21
nm0531602,21
nm0382268,21
nm0314088,21
nm0004170,19
nm0913300,19
nm0245596,19
nm0594503,19
nm0560329,19
nm0021249,19
nm0917942,19
nm1047603,19
nm1396121,19
nm2130108,19
nm0709056,19
nm0441735,19
nm2010670,19
nm0829681,19
nm0102327,19
nm0058045,19
nm0486127,19
nm0002009,19
nm0033658,19
nm2331222,19
nm0613499,19
nm0524829,19
nm0854991,19
nm0274721,19
nm0215455,19
nm0565068,19
nm2450453,19
nm0250995,19
nm0739661,19
nm0010553,19
nm0374511,19
nm0526456,19
nm0349023,19
nm0738918,19
nm0213450,19
nm0690720,19
nm0909638,10
nm0138287,10
nm1566098,10
nm0188949,10
nm0001416,10
nm0913300,11
nm0245596,11
nm0000631,11
nm0191896,11
nm0917942,11
nm0678202,11
nm2010670,11
nm2325211,11
nm0829681,11
nm1487566,11
nm0102327,11
nm0058045,11
nm0486127,11
nm0033658,11
nm0849222,11
nm0613499,11
nm0524829,11
nm0151519,11
nm1463981,11
nm0120317,11
nm0274721,11
nm0512482,11
nm0010553,11
nm0539990,11
nm0374511,11
nm0526456,11
nm0349023,11
nm0322204,11
nm0747941,11
nm0690720,11
nm0001533,24
nm6353027,24
nm0344963,24
nm0005271,24
nm0761744,5
nm0384294,5
nm0306890,5
nm0867768,5
nm0057655,5
nm0000293,3
nm0594503,3
nm0840699,3
nm0361701,3
nm0560329,3
nm0591450,3
nm0714114,3
nm2130108,3
nm0456158,3
nm0441735,3
nm0594335,3
nm0655053,3
nm3582089,3
nm0406836,3
nm0000416,3
nm0215455,3
nm0565068,3
nm0250995,3
nm0798899,3
nm0191717,3
nm0682066,3
nm1147210,3
nm0738918,3
nm0000453,3
nm0135296,3
nm0213450,3
nm0761498,3
nm0254178,3
nm1285750,3
nm0510936,3
nm0245596,32
nm0119322,32
nm0645777,32
nm1457753,32
nm0742276,32
nm0606640,32
nm0026565,32
nm0910237,32
nm0005696,32
nm3582089,32
nm0599983,32
nm0945499,32
nm0206154,32
nm0374511,32
nm0524796,32
nm1285750,32
nm0325743,26
nm1130251,26
nm0842485,26
nm0936537,26
nm0875477,26
nm0575293,26
nm8243301,26
nm0472567,26
nm4034068,26
nm0121256,26
nm0147599,26
nm0448809,26
nm0073053,26
nm0207401,26
nm2331222,26
nm0501872,26
nm0436164,26
nm0122446,26
nm0854991,26
nm0460795,26
nm0498834,26
nm0792845,26
nm0753276,26
nm0067103,26
nm0204030,26
nm0405190,26
nm0053070,17
nm2325211,17
nm0837386,17
nm2221807,17
nm0138287,34
nm0305087,34
nm1566098,34
nm0748784,34
nm0188949,34
nm0908323,34
nm0191896,7
nm0917942,7
nm0678202,7
nm0755868,7
nm1487566,7
nm0102327,7
nm0058045,7
nm0486127,7
nm0033658,7
nm0849222,7
nm0613499,7
nm0524829,7
nm0151519,7
nm0120317,7
nm0512482,7
nm0250995,7
nm0010553,7
nm0539990,7
nm0526456,7
nm0322204,7
nm0747941,7
nm0690720,7
nm0793881,7
nm0122079,9
nm0007156,29
nm0943978,18
nm0488917,18
nm0005458,18
nm0821432,18
nm0000979,18
nm0475823,12
nm1487566,12
nm2325211,16
nm0151519,16
nm0274721,16
nm0849100,13
nm0851582,13
nm0477810,13
nm0000012,13
nm0001571,14
